Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
2022-12-28,Aguacate Hass,1Kg,38.00,50.00
2022-12-28,Limón con semilla,1Kg,22.00,30.00
2022-12-28,Guayaba,1Kg,30.00,45.00
2022-12-28,Manzana Golden,1Kg,35.00,50.00
2022-12-28,Manzana Starking,1Kg,45.00,55.00
2022-12-28,Naranja mediana,1Kg,9.00,15.00
2022-12-28,Papaya maradol,1Kg,15.00,20.00
2022-12-28,Piña,1Kg,13.00,20.00
2022-12-28,Plátano,1Kg,13.00,18.00
2022-12-28,Sandía,1Kg,10.00,15.00
2022-12-28,Calabacita Italiana,1Kg,14.00,20.00
2022-12-28,Chile poblano,1Kg,15.00,25.00
2022-12-28,Chile serrano,1Kg,45.00,60.00
2022-12-28,Cebolla bola,1Kg,8.00,15.00
2022-12-28,Chayote sin espina,1Kg,8.00,10.00
2022-12-28,Jitomate Saladette,1Kg,20.00,30.00
2022-12-28,Lechuga romana,1Kg,15.00,18.00
2022-12-28,Papa alpha,1Kg,19.00,25.00
2022-12-28,Pepino,1Kg,15.00,22.00
2022-12-28,Tomate verde,1Kg,13.00,18.00
2022-12-28,Zanahoria mediana,1Kg,10.00,12.00
2022-12-29,Aceite Mixto,1Kg,48.00,55.00
2022-12-29,Arroz largo,1Kg,17.00,26.00
2022-12-29,Azúcar Estándar,1Kg,44.00,46.00
2022-12-29,Harina de Trigo,1Kg,20.00,25.00
2022-12-29,Frijol Flor de Mayo,1Kg,28.00,32.00
2022-12-29,Frijol Negro,1Kg,26.00,32.00
2022-12-29,Huevo Blanco,1Kg,40.00,44.00
2022-12-29,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2022-12-29,Bistec Diezmillo de Res,1Kg,143.00,175.00
2022-12-29,Aguacate Hass,1Kg,38.00,50.00
2022-12-29,Limón con semilla,1Kg,22.00,30.00
2022-12-29,Guayaba,1Kg,30.00,45.00
2022-12-29,Manzana Golden,1Kg,35.00,50.00
2022-12-29,Manzana Starking,1Kg,45.00,55.00
2022-12-29,Naranja mediana,1Kg,9.00,15.00
2022-12-29,Papaya maradol,1Kg,15.00,20.00
2022-12-29,Piña,1Kg,13.00,20.00
2022-12-29,Plátano,1Kg,13.00,18.00
2022-12-29,Sandía,1Kg,10.00,15.00
2022-12-29,Calabacita Italiana,1Kg,14.00,20.00
2022-12-29,Chile poblano,1Kg,15.00,25.00
2022-12-29,Chile serrano,1Kg,45.00,60.00
2022-12-29,Cebolla bola,1Kg,8.00,15.00
2022-12-29,Chayote sin espina,1Kg,8.00,10.00
2022-12-29,Jitomate Saladette,1Kg,20.00,30.00
2022-12-29,Lechuga romana,1Kg,15.00,18.00
2022-12-29,Papa alpha,1Kg,19.00,25.00
2022-12-29,Pepino,1Kg,15.00,22.00
2022-12-29,Tomate verde,1Kg,13.00,18.00
2022-12-29,Zanahoria mediana,1Kg,10.00,12.00
2022-12-30,Aceite Mixto,1Kg,48.00,55.00
2022-12-30,Arroz largo,1Kg,17.00,26.00
2022-12-30,Azúcar Estándar,1Kg,44.00,46.00
2022-12-30,Harina de Trigo,1Kg,20.00,25.00
2022-12-30,Frijol Flor de Mayo,1Kg,28.00,32.00
2022-12-30,Frijol Negro,1Kg,26.00,32.00
2022-12-30,Huevo Blanco,1Kg,40.00,44.00
2022-12-30,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2022-12-30,Bistec Diezmillo de Res,1Kg,143.00,175.00
2022-12-30,Aguacate Hass,1Kg,38.00,50.00
2022-12-30,Limón con semilla,1Kg,22.00,30.00
2022-12-30,Guayaba,1Kg,30.00,45.00
2022-12-30,Manzana Golden,1Kg,35.00,50.00
2022-12-30,Manzana Starking,1Kg,45.00,55.00
2022-12-30,Naranja mediana,1Kg,9.00,15.00
2022-12-30,Papaya maradol,1Kg,15.00,20.00
2022-12-30,Piña,1Kg,13.00,20.00
2022-12-30,Plátano,1Kg,13.00,18.00
2022-12-30,Sandía,1Kg,10.00,15.00
2022-12-30,Calabacita Italiana,1Kg,14.00,20.00
2022-12-30,Chile poblano,1Kg,15.00,25.00
2022-12-30,Chile serrano,1Kg,45.00,60.00
2022-12-30,Cebolla bola,1Kg,8.00,15.00
2022-12-30,Chayote sin espina,1Kg,8.00,10.00
2022-12-30,Jitomate Saladette,1Kg,20.00,30.00
2022-12-30,Lechuga romana,1Kg,15.00,18.00
2022-12-30,Papa alpha,1Kg,19.00,25.00
2022-12-30,Pepino,1Kg,15.00,22.00
2022-12-30,Tomate verde,1Kg,13.00,18.00
2022-12-30,Zanahoria mediana,1Kg,10.00,12.00
2022-12-31,Aceite Mixto,1Kg,48.00,55.00
2022-12-31,Arroz largo,1Kg,17.00,26.00
2022-12-31,Azúcar Estándar,1Kg,44.00,46.00
2022-12-31,Harina de Trigo,1Kg,20.00,25.00
2022-12-31,Frijol Flor de Mayo,1Kg,28.00,32.00
2022-12-31,Frijol Negro,1Kg,26.00,32.00
2022-12-31,Huevo Blanco,1Kg,40.00,44.00
2022-12-31,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2022-12-31,Bistec Diezmillo de Res,1Kg,143.00,175.00
2022-12-31,Aguacate Hass,1Kg,38.00,50.00
2022-12-31,Limón con semilla,1Kg,22.00,30.00
2022-12-31,Guayaba,1Kg,30.00,45.00
2022-12-31,Manzana Golden,1Kg,35.00,50.00
2022-12-31,Manzana Starking,1Kg,45.00,55.00
2022-12-31,Naranja mediana,1Kg,9.00,15.00
2022-12-31,Papaya maradol,1Kg,15.00,20.00
2022-12-31,Piña,1Kg,13.00,20.00
2022-12-31,Plátano,1Kg,13.00,18.00
2022-12-31,Sandía,1Kg,10.00,15.00
2022-12-31,Calabacita Italiana,1Kg,14.00,20.00
2022-12-31,Chile poblano,1Kg,15.00,25.00
2022-12-31,Chile serrano,1Kg,45.00,60.00
2022-12-31,Cebolla bola,1Kg,8.00,15.00
2022-12-31,Chayote sin espina,1Kg,8.00,10.00
2022-12-31,Jitomate Saladette,1Kg,20.00,30.00
2022-12-31,Lechuga romana,1Kg,15.00,18.00
2022-12-31,Papa alpha,1Kg,19.00,25.00
2022-12-31,Pepino,1Kg,15.00,22.00
2022-12-31,Tomate verde,1Kg,13.00,18.00
2022-12-31,Zanahoria mediana,1Kg,10.00,12.00
2023-01-01,Aceite Mixto,1Kg,48.00,55.00
2023-01-01,Arroz largo,1Kg,17.00,26.00
2023-01-01,Azúcar Estándar,1Kg,44.00,46.00
2023-01-01,Harina de Trigo,1Kg,20.00,25.00
2023-01-01,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-01,Frijol Negro,1Kg,26.00,32.00
2023-01-01,Huevo Blanco,1Kg,40.00,44.00
2023-01-01,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-01,Bistec Diezmillo de Res,1Kg,143.00,175.00
2023-01-01,Aguacate Hass,1Kg,38.00,50.00
2023-01-01,Limón con semilla,1Kg,22.00,30.00
2023-01-01,Guayaba,1Kg,30.00,45.00
2023-01-01,Manzana Golden,1Kg,35.00,50.00
2023-01-01,Manzana Starking,1Kg,45.00,55.00
2023-01-01,Naranja mediana,1Kg,9.00,15.00
2023-01-01,Papaya maradol,1Kg,15.00,20.00
2023-01-01,Piña,1Kg,13.00,20.00
2023-01-01,Plátano,1Kg,13.00,18.00
2023-01-01,Sandía,1Kg,10.00,15.00
2023-01-01,Calabacita Italiana,1Kg,14.00,20.00
2023-01-01,Chile poblano,1Kg,15.00,25.00
2023-01-01,Chile serrano,1Kg,45.00,60.00
2023-01-01,Cebolla bola,1Kg,8.00,15.00
2023-01-01,Chayote sin espina,1Kg,8.00,10.00
2023-01-01,Jitomate Saladette,1Kg,20.00,30.00
2023-01-01,Lechuga romana,1Kg,15.00,18.00
2023-01-01,Papa alpha,1Kg,19.00,25.00
2023-01-01,Pepino,1Kg,15.00,22.00
2023-01-01,Tomate verde,1Kg,13.00,18.00
2023-01-01,Zanahoria mediana,1Kg,10.00,12.00
2023-01-02,Aceite Mixto,1Kg,48.00,55.00
2023-01-02,Arroz largo,1Kg,17.00,26.00
2023-01-02,Azúcar Estándar,1Kg,44.00,46.00
2023-01-02,Harina de Trigo,1Kg,20.00,25.00
2023-01-02,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-02,Frijol Negro,1Kg,26.00,30.00
2023-01-02,Huevo Blanco,1Kg,40.00,44.00
2023-01-02,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-02,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-02,Aguacate Hass,1Kg,38.00,50.00
2023-01-02,Limón con semilla,1Kg,20.00,28.00
2023-01-02,Guayaba,1Kg,25.00,45.00
2023-01-02,Manzana Golden,1Kg,35.00,50.00
2023-01-02,Manzana Starking,1Kg,45.00,55.00
2023-01-02,Naranja mediana,1Kg,9.00,15.00
2023-01-02,Papaya maradol,1Kg,15.00,20.00
2023-01-02,Piña,1Kg,10.00,20.00
2023-01-02,Plátano,1Kg,15.00,18.00
2023-01-02,Sandía,1Kg,7.00,15.00
2023-01-02,Calabacita Italiana,1Kg,14.00,25.00
2023-01-02,Chile poblano,1Kg,20.00,30.00
2023-01-02,Chile serrano,1Kg,40.00,55.00
2023-01-02,Cebolla bola,1Kg,8.00,15.00
2023-01-02,Chayote sin espina,1Kg,8.00,15.00
2023-01-02,Jitomate Saladette,1Kg,20.00,30.00
2023-01-02,Lechuga romana,1Kg,15.00,16.00
2023-01-02,Papa alpha,1Kg,19.00,25.00
2023-01-02,Pepino,1Kg,15.00,22.00
2023-01-02,Tomate verde,1Kg,13.00,18.00
2023-01-02,Zanahoria mediana,1Kg,10.00,15.00
2023-01-03,Aceite Mixto,1Kg,48.00,55.00
2023-01-03,Arroz largo,1Kg,17.00,26.00
2023-01-03,Azúcar Estándar,1Kg,44.00,46.00
2023-01-03,Harina de Trigo,1Kg,20.00,25.00
2023-01-03,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-03,Frijol Negro,1Kg,26.00,30.00
2023-01-03,Huevo Blanco,1Kg,40.00,44.00
2023-01-03,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-03,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-03,Aguacate Hass,1Kg,38.00,50.00
2023-01-03,Limón con semilla,1Kg,20.00,28.00
2023-01-03,Guayaba,1Kg,25.00,45.00
2023-01-03,Manzana Golden,1Kg,35.00,50.00
2023-01-03,Manzana Starking,1Kg,45.00,55.00
2023-01-03,Naranja mediana,1Kg,9.00,15.00
2023-01-03,Papaya maradol,1Kg,15.00,20.00
2023-01-03,Piña,1Kg,10.00,20.00
2023-01-03,Plátano,1Kg,15.00,18.00
2023-01-03,Sandía,1Kg,7.00,15.00
2023-01-03,Calabacita Italiana,1Kg,14.00,25.00
2023-01-03,Chile poblano,1Kg,20.00,30.00
2023-01-03,Chile serrano,1Kg,40.00,55.00
2023-01-03,Cebolla bola,1Kg,8.00,15.00
2023-01-03,Chayote sin espina,1Kg,8.00,15.00
2023-01-03,Jitomate Saladette,1Kg,20.00,30.00
2023-01-03,Lechuga romana,1Kg,15.00,16.00
2023-01-03,Papa alpha,1Kg,19.00,25.00
2023-01-03,Pepino,1Kg,15.00,22.00
2023-01-03,Tomate verde,1Kg,13.00,18.00
2023-01-03,Zanahoria mediana,1Kg,10.00,15.00
2023-01-04,Aceite Mixto,1Kg,48.00,55.00
2023-01-04,Arroz largo,1Kg,17.00,26.00
2023-01-04,Azúcar Estándar,1Kg,44.00,46.00
2023-01-04,Harina de Trigo,1Kg,20.00,25.00
2023-01-04,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-04,Frijol Negro,1Kg,26.00,30.00
2023-01-04,Huevo Blanco,1Kg,40.00,44.00
2023-01-04,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-04,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-04,Aguacate Hass,1Kg,38.00,50.00
2023-01-04,Limón con semilla,1Kg,20.00,28.00
2023-01-04,Guayaba,1Kg,25.00,45.00
2023-01-04,Manzana Golden,1Kg,35.00,50.00
2023-01-04,Manzana Starking,1Kg,45.00,55.00
2023-01-04,Naranja mediana,1Kg,9.00,15.00
2023-01-04,Papaya maradol,1Kg,15.00,20.00
2023-01-04,Piña,1Kg,10.00,20.00
2023-01-04,Plátano,1Kg,15.00,18.00
2023-01-04,Sandía,1Kg,7.00,15.00
2023-01-04,Calabacita Italiana,1Kg,14.00,25.00
2023-01-04,Chile poblano,1Kg,20.00,30.00
2023-01-04,Chile serrano,1Kg,40.00,55.00
2023-01-04,Cebolla bola,1Kg,8.00,15.00
2023-01-04,Chayote sin espina,1Kg,8.00,15.00
2023-01-04,Jitomate Saladette,1Kg,20.00,30.00
2023-01-04,Lechuga romana,1Kg,15.00,16.00
2023-01-04,Papa alpha,1Kg,19.00,25.00
2023-01-04,Pepino,1Kg,15.00,22.00
2023-01-04,Tomate verde,1Kg,13.00,18.00
2023-01-04,Zanahoria mediana,1Kg,10.00,15.00
2023-01-05,Aceite Mixto,1Kg,48.00,55.00
2023-01-05,Arroz largo,1Kg,17.00,26.00
2023-01-05,Azúcar Estándar,1Kg,44.00,46.00
2023-01-05,Harina de Trigo,1Kg,20.00,25.00
2023-01-05,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-05,Frijol Negro,1Kg,26.00,30.00
2023-01-05,Huevo Blanco,1Kg,40.00,44.00
2023-01-05,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-05,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-05,Aguacate Hass,1Kg,38.00,50.00
2023-01-05,Limón con semilla,1Kg,20.00,28.00
2023-01-05,Guayaba,1Kg,25.00,45.00
2023-01-05,Manzana Golden,1Kg,35.00,50.00
2023-01-05,Manzana Starking,1Kg,45.00,55.00
2023-01-05,Naranja mediana,1Kg,9.00,15.00
2023-01-05,Papaya maradol,1Kg,15.00,20.00
2023-01-05,Piña,1Kg,10.00,20.00
2023-01-05,Plátano,1Kg,15.00,18.00
2023-01-05,Sandía,1Kg,7.00,15.00
2023-01-05,Calabacita Italiana,1Kg,14.00,25.00
2023-01-05,Chile poblano,1Kg,20.00,30.00
2023-01-05,Chile serrano,1Kg,40.00,55.00
2023-01-05,Cebolla bola,1Kg,8.00,11.00
2023-01-05,Chayote sin espina,1Kg,8.00,15.00
2023-01-05,Jitomate Saladette,1Kg,20.00,30.00
2023-01-05,Lechuga romana,1Kg,15.00,16.00
2023-01-05,Papa alpha,1Kg,18.00,25.00
2023-01-05,Pepino,1Kg,15.00,22.00
2023-01-05,Tomate verde,1Kg,13.00,18.00
2023-01-05,Zanahoria mediana,1Kg,10.00,15.00
2023-01-06,Aceite Mixto,1Kg,48.00,55.00
2023-01-06,Arroz largo,1Kg,17.00,26.00
2023-01-06,Azúcar Estándar,1Kg,44.00,46.00
2023-01-06,Harina de Trigo,1Kg,20.00,25.00
2023-01-06,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-06,Frijol Negro,1Kg,26.00,30.00
2023-01-06,Huevo Blanco,1Kg,40.00,44.00
2023-01-06,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-06,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-06,Aguacate Hass,1Kg,38.00,50.00
2023-01-06,Limón con semilla,1Kg,20.00,28.00
2023-01-06,Guayaba,1Kg,25.00,45.00
2023-01-06,Manzana Golden,1Kg,35.00,50.00
2023-01-06,Manzana Starking,1Kg,45.00,55.00
2023-01-06,Naranja mediana,1Kg,9.00,15.00
2023-01-06,Papaya maradol,1Kg,15.00,20.00
2023-01-06,Piña,1Kg,10.00,20.00
2023-01-06,Plátano,1Kg,15.00,18.00
2023-01-06,Sandía,1Kg,7.00,15.00
2023-01-06,Calabacita Italiana,1Kg,14.00,25.00
2023-01-06,Chile poblano,1Kg,20.00,30.00
2023-01-06,Chile serrano,1Kg,40.00,55.00
2023-01-06,Cebolla bola,1Kg,8.00,11.00
2023-01-06,Chayote sin espina,1Kg,8.00,15.00
2023-01-06,Jitomate Saladette,1Kg,20.00,30.00
2023-01-06,Lechuga romana,1Kg,15.00,16.00
2023-01-06,Papa alpha,1Kg,18.00,25.00
2023-01-06,Pepino,1Kg,15.00,22.00
2023-01-06,Tomate verde,1Kg,13.00,18.00
2023-01-06,Zanahoria mediana,1Kg,10.00,15.00
2023-01-07,Aceite Mixto,1Kg,48.00,55.00
2023-01-07,Arroz largo,1Kg,17.00,26.00
2023-01-07,Azúcar Estándar,1Kg,44.00,46.00
2023-01-07,Harina de Trigo,1Kg,20.00,25.00
2023-01-07,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-07,Frijol Negro,1Kg,26.00,30.00
2023-01-07,Huevo Blanco,1Kg,40.00,44.00
2023-01-07,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-07,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-07,Aguacate Hass,1Kg,38.00,50.00
2023-01-07,Limón con semilla,1Kg,20.00,28.00
2023-01-07,Guayaba,1Kg,25.00,45.00
2023-01-07,Manzana Golden,1Kg,35.00,50.00
2023-01-07,Manzana Starking,1Kg,45.00,55.00
2023-01-07,Naranja mediana,1Kg,9.00,15.00
2023-01-07,Papaya maradol,1Kg,15.00,20.00
2023-01-07,Piña,1Kg,10.00,20.00
2023-01-07,Plátano,1Kg,15.00,18.00
2023-01-07,Sandía,1Kg,7.00,15.00
2023-01-07,Calabacita Italiana,1Kg,14.00,25.00
2023-01-07,Chile poblano,1Kg,20.00,30.00
2023-01-07,Chile serrano,1Kg,40.00,55.00
2023-01-07,Cebolla bola,1Kg,8.00,11.00
2023-01-07,Chayote sin espina,1Kg,8.00,15.00
2023-01-07,Jitomate Saladette,1Kg,20.00,30.00
2023-01-07,Lechuga romana,1Kg,15.00,16.00
2023-01-07,Papa alpha,1Kg,18.00,25.00
2023-01-07,Pepino,1Kg,15.00,22.00
2023-01-07,Tomate verde,1Kg,13.00,18.00
2023-01-07,Zanahoria mediana,1Kg,10.00,15.00
2023-01-08,Aceite Mixto,1Kg,48.00,55.00
2023-01-08,Arroz largo,1Kg,17.00,26.00
2023-01-08,Azúcar Estándar,1Kg,44.00,46.00
2023-01-08,Harina de Trigo,1Kg,20.00,25.00
2023-01-08,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-08,Frijol Negro,1Kg,26.00,30.00
2023-01-08,Huevo Blanco,1Kg,40.00,44.00
2023-01-08,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-08,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-08,Aguacate Hass,1Kg,38.00,50.00
2023-01-08,Limón con semilla,1Kg,20.00,28.00
2023-01-08,Guayaba,1Kg,25.00,45.00
2023-01-08,Manzana Golden,1Kg,35.00,50.00
2023-01-08,Manzana Starking,1Kg,45.00,55.00
2023-01-08,Naranja mediana,1Kg,9.00,15.00
2023-01-08,Papaya maradol,1Kg,15.00,20.00
2023-01-08,Piña,1Kg,10.00,20.00
2023-01-08,Plátano,1Kg,15.00,18.00
2023-01-08,Sandía,1Kg,7.00,15.00
2023-01-08,Calabacita Italiana,1Kg,14.00,25.00
2023-01-08,Chile poblano,1Kg,20.00,30.00
2023-01-08,Chile serrano,1Kg,40.00,55.00
2023-01-08,Cebolla bola,1Kg,8.00,11.00
2023-01-08,Chayote sin espina,1Kg,8.00,15.00
2023-01-08,Jitomate Saladette,1Kg,20.00,30.00
2023-01-08,Lechuga romana,1Kg,15.00,16.00
2023-01-08,Papa alpha,1Kg,18.00,25.00
2023-01-08,Pepino,1Kg,15.00,22.00
2023-01-08,Tomate verde,1Kg,13.00,18.00
2023-01-08,Zanahoria mediana,1Kg,10.00,15.00
2023-01-09,Aceite Mixto,1Kg,48.00,55.00
2023-01-09,Arroz largo,1Kg,17.00,26.00
2023-01-09,Azúcar Estándar,1Kg,44.00,46.00
2023-01-09,Harina de Trigo,1Kg,20.00,25.00
2023-01-09,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-09,Frijol Negro,1Kg,28.00,30.00
2023-01-09,Huevo Blanco,1Kg,26.00,44.00
2023-01-09,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-09,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-09,Aguacate Hass,1Kg,38.00,50.00
2023-01-09,Limón con semilla,1Kg,20.00,28.00
2023-01-09,Guayaba,1Kg,25.00,35.00
2023-01-09,Manzana Golden,1Kg,35.00,48.00
2023-01-09,Manzana Starking,1Kg,45.00,55.00
2023-01-09,Naranja mediana,1Kg,9.00,15.00
2023-01-09,Papaya maradol,1Kg,15.00,20.00
2023-01-09,Piña,1Kg,10.00,20.00
2023-01-09,Plátano,1Kg,15.00,19.00
2023-01-09,Sandía,1Kg,7.00,15.00
2023-01-09,Calabacita Italiana,1Kg,14.00,25.00
2023-01-09,Chile poblano,1Kg,20.00,26.00
2023-01-09,Chile serrano,1Kg,40.00,55.00
2023-01-09,Cebolla bola,1Kg,8.00,11.00
2023-01-09,Chayote sin espina,1Kg,8.00,15.00
2023-01-09,Jitomate Saladette,1Kg,20.00,35.00
2023-01-09,Lechuga romana,1Kg,15.00,16.00
2023-01-09,Papa alpha,1Kg,18.00,25.00
2023-01-09,Pepino,1Kg,15.00,22.00
2023-01-09,Tomate verde,1Kg,13.00,18.00
2023-01-09,Zanahoria mediana,1Kg,10.00,15.00
2023-01-10,Aceite Mixto,1Kg,48.00,55.00
2023-01-10,Arroz largo,1Kg,17.00,26.00
2023-01-10,Azúcar Estándar,1Kg,44.00,46.00
2023-01-10,Harina de Trigo,1Kg,20.00,25.00
2023-01-10,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-10,Frijol Negro,1Kg,28.00,30.00
2023-01-10,Huevo Blanco,1Kg,26.00,44.00
2023-01-10,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-10,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-10,Aguacate Hass,1Kg,38.00,50.00
2023-01-10,Limón con semilla,1Kg,20.00,28.00
2023-01-10,Guayaba,1Kg,25.00,35.00
2023-01-10,Manzana Golden,1Kg,35.00,48.00
2023-01-10,Manzana Starking,1Kg,45.00,55.00
2023-01-10,Naranja mediana,1Kg,9.00,15.00
2023-01-10,Papaya maradol,1Kg,15.00,20.00
2023-01-10,Piña,1Kg,10.00,20.00
2023-01-10,Plátano,1Kg,15.00,19.00
2023-01-10,Sandía,1Kg,7.00,15.00
2023-01-10,Calabacita Italiana,1Kg,14.00,25.00
2023-01-10,Chile poblano,1Kg,20.00,26.00
2023-01-10,Chile serrano,1Kg,40.00,55.00
2023-01-10,Cebolla bola,1Kg,8.00,11.00
2023-01-10,Chayote sin espina,1Kg,8.00,15.00
2023-01-10,Jitomate Saladette,1Kg,20.00,35.00
2023-01-10,Lechuga romana,1Kg,15.00,16.00
2023-01-10,Papa alpha,1Kg,18.00,25.00
2023-01-10,Pepino,1Kg,15.00,22.00
2023-01-10,Tomate verde,1Kg,13.00,18.00
2023-01-10,Zanahoria mediana,1Kg,10.00,15.00
2023-01-11,Aceite Mixto,1Kg,48.00,55.00
2023-01-11,Arroz largo,1Kg,17.00,26.00
2023-01-11,Azúcar Estándar,1Kg,43.00,46.00
2023-01-11,Harina de Trigo,1Kg,19.50,28.00
2023-01-11,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-11,Frijol Negro,1Kg,26.00,30.00
2023-01-11,Huevo Blanco,1Kg,40.00,44.00
2023-01-11,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-11,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-11,Aguacate Hass,1Kg,38.00,50.00
2023-01-11,Limón con semilla,1Kg,22.00,30.00
2023-01-11,Guayaba,1Kg,18.00,45.00
2023-01-11,Manzana Golden,1Kg,40.00,45.00
2023-01-11,Manzana Starking,1Kg,45.00,60.00
2023-01-11,Naranja mediana,1Kg,10.00,15.00
2023-01-11,Papaya maradol,1Kg,18.00,22.00
2023-01-11,Piña,1Kg,13.00,20.00
2023-01-11,Plátano,1Kg,25.00,25.00
2023-01-11,Sandía,1Kg,7.00,15.00
2023-01-11,Calabacita Italiana,1Kg,20.00,25.00
2023-01-11,Chile poblano,1Kg,18.00,35.00
2023-01-11,Chile serrano,1Kg,54.00,85.00
2023-01-11,Cebolla bola,1Kg,8.00,12.00
2023-01-11,Chayote sin espina,1Kg,10.00,15.00
2023-01-11,Jitomate Saladette,1Kg,25.00,36.00
2023-01-11,Lechuga romana,1Kg,15.00,20.00
2023-01-11,Papa alpha,1Kg,15.00,23.00
2023-01-11,Pepino,1Kg,25.00,33.00
2023-01-11,Tomate verde,1Kg,19.00,25.00
2023-01-11,Zanahoria mediana,1Kg,10.00,15.00
2023-01-12,Aceite Mixto,1Kg,48.00,55.00
2023-01-12,Arroz largo,1Kg,17.00,26.00
2023-01-12,Azúcar Estándar,1Kg,43.00,46.00
2023-01-12,Harina de Trigo,1Kg,19.50,28.00
2023-01-12,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-12,Frijol Negro,1Kg,26.00,30.00
2023-01-12,Huevo Blanco,1Kg,40.00,44.00
2023-01-12,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-12,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-12,Aguacate Hass,1Kg,38.00,50.00
2023-01-12,Limón con semilla,1Kg,22.00,30.00
2023-01-12,Guayaba,1Kg,18.00,45.00
2023-01-12,Manzana Golden,1Kg,40.00,45.00
2023-01-12,Manzana Starking,1Kg,45.00,60.00
2023-01-12,Naranja mediana,1Kg,10.00,15.00
2023-01-12,Papaya maradol,1Kg,18.00,22.00
2023-01-12,Piña,1Kg,13.00,20.00
2023-01-12,Plátano,1Kg,25.00,25.00
2023-01-12,Sandía,1Kg,7.00,15.00
2023-01-12,Calabacita Italiana,1Kg,20.00,25.00
2023-01-12,Chile poblano,1Kg,18.00,35.00
2023-01-12,Chile serrano,1Kg,54.00,85.00
2023-01-12,Cebolla bola,1Kg,8.00,12.00
2023-01-12,Chayote sin espina,1Kg,10.00,15.00
2023-01-12,Jitomate Saladette,1Kg,25.00,36.00
2023-01-12,Lechuga romana,1Kg,15.00,20.00
2023-01-12,Papa alpha,1Kg,15.00,23.00
2023-01-12,Pepino,1Kg,25.00,33.00
2023-01-12,Tomate verde,1Kg,19.00,25.00
2023-01-12,Zanahoria mediana,1Kg,10.00,15.00
2023-01-13,Aceite Mixto,1Kg,48.00,55.00
2023-01-13,Arroz largo,1Kg,17.00,26.00
2023-01-13,Azúcar Estándar,1Kg,43.00,46.00
2023-01-13,Harina de Trigo,1Kg,19.50,28.00
2023-01-13,Frijol Flor de Mayo,1Kg,28.00,32.00
2023-01-13,Frijol Negro,1Kg,26.00,30.00
2023-01-13,Huevo Blanco,1Kg,40.00,44.00
2023-01-13,Carne Molida Sirloin 90-10,1Kg,130.00,175.00
2023-01-13,Bistec Diezmillo de Res,1Kg,148.00,175.00
2023-01-13,Aguacate Hass,1Kg,38.00,50.00
2023-01-13,Limón con semilla,1Kg,22.00,30.00
2023-01-13,Guayaba,1Kg,18.00,45.00
2023-01-13,Manzana Golden,1Kg,40.00,45.00
2023-01-13,Manzana Starking,1Kg,45.00,60.00
2023-01-13,Naranja mediana,1Kg,10.00,15.00
2023-01-13,Papaya maradol,1Kg,18.00,22.00
2023-01-13,Piña,1Kg,13.00,20.00
2023-01-13,Plátano,1Kg,25.00,25.00
2023-01-13,Sandía,1Kg,7.00,15.00
2023-01-13,Calabacita Italiana,1Kg,20.00,25.00
2023-01-13,Chile poblano,1Kg,18.00,35.00
